Time, Head Rotation, Left Pupil Size, Left Pupil Position X, Left Pupil Position Y, Right Pupil Size, Right Pupil Position X, Right Pupil Position Y
0,6.75982,0,INVALID,INVALID,0,INVALID, INVALID
32.74502,23.96251,3.936691,-0.261846,0.1391419,4.429871,-0.474787, 0.147319
32.75595,23.90004,3.938202,-0.2620581,0.1391419,4.425659,-0.4739897, 0.1472558
32.76781,23.82604,3.945435,-0.2617404,0.1394312,4.42482,-0.4739897, 0.1472558
32.77864,23.80078,3.975784,-0.2617404,0.1407934,4.42421,-0.4734627, 0.1472558
32.78986,23.7337,3.993729,-0.2614864,0.1415643,4.403503,-0.4733328, 0.1462533
32.80142,23.67617,3.990662,-0.2611258,0.1415643,4.366425,-0.4723045, 0.1462533
32.81248,23.60835,3.99675,-0.2598801,0.1421567,4.363708,-0.4718334, 0.1455332
32.82357,23.52955,3.998215,-0.2598282,0.1425885,4.384537,-0.4711139, 0.1455332
32.83455,23.45302,3.996872,-0.2598282,0.1428983,4.3815,-0.4708359, 0.1455332
32.84615,23.37241,3.981262,-0.2592022,0.1428983,4.360977,-0.4696811, 0.1453541
32.86786,23.29892,3.981262,-0.2592022,0.1428983,4.360977,-0.4696811, 0.1453541
32.87353,23.2186,3.978378,-0.2586166,0.1425885,4.332794,-0.469587, 0.1451817
32.87925,23.15662,3.975464,-0.2586166,0.1425885,4.332291,-0.4694239, 0.1451817
32.88903,23.04831,3.967606,-0.2559977,0.140797,4.356354,-0.4685956, 0.1452672
32.90023,22.99466,3.910904,-0.2558501,0.1402652,4.32782,-0.4685266, 0.1451378
32.91116,22.90349,3.88855,-0.2555234,0.1385143,4.327682,-0.4683585, 0.1449423
32.92266,22.83935,3.877075,-0.2540997,0.1378523,4.325119,-0.4673546, 0.1449423
32.93369,22.75398,3.874191,-0.2539882,0.1378523,4.321472,-0.4667835, 0.1446132
32.94493,22.66002,3.848984,-0.2540997,0.1372671,4.304916,-0.4662833, 0.1432656
32.95593,22.56228,3.838226,-0.2537055,0.1354144,4.28981,-0.4654101, 0.1432656
32.96711,22.47192,3.83728,-0.2533481,0.1354144,4.278503,-0.4649177, 0.1425433
32.97825,22.37921,3.818146,-0.2533481,0.1352648,4.260391,-0.4637188, 0.1407795
32.98925,22.30007,3.758957,-0.2528942,0.1324526,4.240036,-0.4608392, 0.1402094
33.00094,22.22565,3.726089,-0.2492125,0.1318291,4.215027,-0.4605309, 0.1388786
33.02227,22.13164,3.722351,-0.2487395,0.1318291,4.205597,-0.4604294, 0.1388786
33.02919,22.03358,3.731918,-0.2484522,0.1318291,4.200516,-0.4601306, 0.1388786
33.03465,21.9312,3.766327,-0.2482591,0.1354144,4.199265,-0.4588228, 0.1388786
33.04391,21.85179,3.811462,-0.2470701,0.1354144,4.189072,-0.4586601, 0.1385146
33.055,21.77019,3.837433,-0.2433701,0.1381836,4.178146,-0.457525, 0.1385146
33.06582,21.67918,3.836136,-0.2410693,0.1381836,4.178238,-0.4561042, 0.1388381
33.07718,21.59614,3.851227,-0.2402278,0.1381836,4.152496,-0.4548981, 0.1388381
33.08831,21.51193,3.886734,-0.2378949,0.1391727,4.104095,-0.4522814, 0.1388381
33.09918,21.42607,3.92392,-0.2376508,0.1396201,4.098511,-0.4521072, 0.1388381
33.11042,21.36108,3.939621,-0.2363769,0.1396201,4.099106,-0.4520699, 0.1388381
33.12171,21.33141,3.964752,-0.2348278,0.1396201,4.100998,-0.4491873, 0.1388381
33.13247,21.26299,3.981491,-0.2348278,0.1396201,4.100006,-0.449185, 0.1388381
33.14391,21.24707,3.980484,-0.2339789,0.1396201,4.095352,-0.4481254, 0.1382173
33.15583,21.23307,3.988281,-0.2316451,0.1388631,4.077698,-0.4458656, 0.1388381
33.1775,21.23688,3.988281,-0.2316451,0.1388631,4.077698,-0.4458656, 0.1388381
33.18299,21.24239,4.00386,-0.2315983,0.1388631,4.077194,-0.4446113, 0.1388381
33.18817,21.25336,4.019287,-0.2309192,0.139064,4.074265,-0.4443999, 0.1382128
33.19907,21.24114,4.016876,-0.2302955,0.1397626,4.077087,-0.4438463, 0.1374342
33.21036,21.22158,3.992172,-0.2302955,0.139064,4.064957,-0.4419639, 0.1371777
33.22198,21.19936,3.944946,-0.2300621,0.138392,4.05986,-0.4416881, 0.1371777
33.23286,21.16554,3.94519,-0.2300621,0.1388631,4.052612,-0.4410596, 0.1371777
33.24374,21.14905,3.892929,-0.2293521,0.1388631,4.044876,-0.4410009, 0.1371777
33.25488,21.09081,3.895203,-0.2290191,0.139064,4.044327,-0.4405611, 0.1371777
33.26592,21.04779,3.896118,-0.2284465,0.1388631,4.049728,-0.4401472, 0.1392876
33.27676,20.99059,3.870163,-0.2282293,0.1388631,4.051147,-0.4401472, 0.1392653
33.28812,20.92998,3.859634,-0.2271559,0.139064,4.074951,-0.438948, 0.1392876
33.29922,20.86012,3.854034,-0.2268425,0.1397626,4.071625,-0.438948, 0.1398892
33.31119,20.79483,3.849609,-0.225808,0.1397626,4.069565,-0.4377988, 0.1405849
33.33338,20.70061,3.8452,-0.2243661,0.1402544,4.074966,-0.4377711, 0.1405849
33.33938,20.66095,3.869003,-0.22379,0.1409291,4.073578,-0.4370125, 0.1408482
33.34493,20.58963,3.886551,-0.2235016,0.1409291,4.067184,-0.4370125, 0.1405849
33.35489,20.521,3.86972,-0.2232269,0.1416554,4.072098,-0.4370096, 0.1405849
33.36574,20.46223,3.867477,-0.2212141,0.1422383,4.073212,-0.4369597, 0.1408482
33.37719,20.39981,3.833786,-0.2194731,0.1416554,4.051102,-0.4368408, 0.1408482
33.38811,20.31349,3.834412,-0.2191614,0.1422383,4.037476,-0.4361444, 0.1377081
33.39881,20.26656,3.816879,-0.2190456,0.1423473,4.037079,-0.4358359, 0.1377081
33.41026,20.23223,3.790497,-0.2178416,0.1423473,4.018173,-0.4349911, 0.1375805
33.42132,20.19671,3.756607,-0.2172601,0.1422383,4.011353,-0.4325085, 0.1362126
33.43256,20.13144,3.782288,-0.2171527,0.1423473,3.994232,-0.4312222, 0.1357573
33.44375,20.09683,3.782135,-0.2169767,0.1423473,3.949646,-0.4310968, 0.1353385
33.45493,20.03963,3.930603,-0.2146284,0.14233,3.88266,-0.4292607, 0.1344252
33.46617,19.96372,3.996918,-0.2143362,0.1424205,3.94577,-0.426078, 0.1344252
33.48732,19.89453,4.04068,-0.2128004,0.1424205,3.873016,-0.4258924, 0.134321
33.49368,19.82392,4.057053,-0.2123994,0.14233,3.863922,-0.4256892, 0.1339071
33.49868,19.74969,4.065628,-0.2115746,0.14233,3.864197,-0.4247173, 0.134321
33.51024,19.69635,4.065857,-0.2108198,0.14233,3.856354,-0.4238884, 0.1339071
33.52158,19.63393,4.069901,-0.2100742,0.1420212,3.867737,-0.4232366, 0.1333264
33.53236,19.58829,4.081482,-0.2097029,0.142107,3.869354,-0.4223977, 0.1339071
33.54356,19.5022,4.07576,-0.2097029,0.14233,3.870605,-0.4198558, 0.1353385
33.55495,19.49554,4.057831,-0.2069418,0.142107,3.88147,-0.4174425, 0.1353796
33.56566,19.42598,4.059647,-0.2066808,0.1419266,3.953293,-0.4174051, 0.1354641
33.57697,19.35161,4.058228,-0.2066135,0.1419005,3.953812,-0.4156342, 0.1362761
33.58849,19.30073,4.066315,-0.2060241,0.1415427,3.953979,-0.4156018, 0.1362761
33.59886,19.24692,4.079987,-0.205811,0.1412738,3.893173,-0.4123285, 0.1353796
33.6101,19.18224,4.06871,-0.205811,0.1410181,3.923996,-0.4112486, 0.1354641
33.62181,19.12535,4.046524,-0.2045956,0.1410181,3.980865,-0.4084219, 0.1371267
33.6424,19.08264,4.046524,-0.2045956,0.1410181,3.980865,-0.4084219, 0.1371267
33.64856,19.0406,4.046402,-0.2043636,0.1407822,3.999115,-0.408316, 0.1396276
33.65471,18.97816,4.023193,-0.2043636,0.1399432,4.012817,-0.4083, 0.1396276
33.6656,18.90748,4.028732,-0.2036389,0.1396084,4.024078,-0.4083, 0.1400054
33.67703,18.83323,4.039688,-0.2034619,0.1399432,4.045914,-0.4070829, 0.1403832
33.68805,18.78519,4.194626,-0.2033179,0.1399432,4.02681,-0.4062003, 0.1403832
33.69902,18.72033,4.196762,-0.2032321,0.1399432,4.026291,-0.4055094, 0.1403832
33.71032,18.70115,4.196884,-0.2033179,0.1399432,4.025696,-0.4042405, 0.1403832
33.72176,18.68076,4.154694,-0.2032321,0.1399432,4.057541,-0.4033419, 0.1410468
33.73283,18.66064,4.151718,-0.201812,0.1395761,4.057938,-0.4029923, 0.1410468
33.74408,18.6451,4.150192,-0.2009529,0.1395761,4.057526,-0.4020932, 0.1410468
33.75574,18.60948,4.175095,-0.2005008,0.1391489,4.057953,-0.4015374, 0.1410468
33.76666,18.60868,4.167114,-0.2004758,0.1396623,4.057495,-0.4014297, 0.1410468
33.77849,18.60292,4.133163,-0.198884,0.1401711,4.082764,-0.4004493, 0.1419612
33.80035,18.61496,4.133163,-0.198884,0.1401711,4.082764,-0.4004493, 0.1419612
33.80638,18.63675,4.125168,-0.1987613,0.140061,4.082855,-0.4004493, 0.1419612
33.81135,18.6413,4.121948,-0.1986256,0.140061,4.085876,-0.4004363, 0.1424545
33.82149,18.64541,4.120041,-0.1986256,0.139913,4.083908,-0.3999225, 0.1424545
33.8322,18.62714,4.104721,-0.196366,0.139913,4.08017,-0.3986282, 0.1419612
33.84358,18.60924,4.105515,-0.1963353,0.1396623,4.077805,-0.3984545, 0.1419612
33.85484,18.57463,4.111252,-0.196273,0.139913,4.073029,-0.3978032, 0.1419263
33.86552,18.53956,4.102554,-0.1958063,0.139913,4.075348,-0.3978032, 0.1411539
33.87918,18.51488,4.096741,-0.1955722,0.1381779,4.076157,-0.3978032, 0.1419263
33.88795,18.47409,4.094803,-0.1955722,0.1381779,4.075821,-0.3977433, 0.1419612
33.89878,18.41145,4.089188,-0.1953955,0.1378297,4.074814,-0.3970773, 0.1419263
33.91022,18.3076,4.091675,-0.1953378,0.1378297,4.073914,-0.3970773, 0.1411539
33.92145,18.23613,4.073669,-0.1953378,0.1378297,4.073441,-0.3964713, 0.1409337
33.93261,18.15809,4.0578,-0.1933751,0.1367121,4.072433,-0.3957463, 0.1409337
33.95288,18.10526,4.057999,-0.1932959,0.1366461,4.066025,-0.3957463, 0.1409337
33.95922,18.03764,4.057999,-0.1932959,0.1366461,4.066025,-0.3957463, 0.1409337
33.96526,17.97353,4.048492,-0.1932959,0.1366461,4.064041,-0.3956365, 0.1406807
33.97686,17.95004,4.037796,-0.1932959,0.1366461,4.064423,-0.3956365, 0.1406807
33.9883,17.90386,4.044785,-0.1921462,0.1377342,4.066498,-0.3953588, 0.1395624
33.99883,17.87808,4.064468,-0.1921462,0.1380315,4.065704,-0.393444, 0.1395624
34.0103,17.84633,4.0634,-0.1917613,0.1380315,4.065872,-0.3933506, 0.1393577
34.02152,17.83013,4.063354,-0.1893947,0.1380315,4.059128,-0.3933012, 0.1390625
34.03217,17.78897,4.075134,-0.1892357,0.1390511,4.057724,-0.3926367, 0.1390625
34.04342,17.8066,4.073608,-0.188976,0.1390511,4.055603,-0.392431, 0.1390865
34.05481,17.80516,4.079575,-0.1887864,0.1389557,4.061279,-0.3920547, 0.1387587
34.06578,17.82136,4.089493,-0.1878819,0.1390511,4.063797,-0.3920547, 0.1381943
34.07691,17.83757,4.083862,-0.1874594,0.1390511,4.066879,-0.3910175, 0.1376073
34.0886,17.83159,4.090073,-0.1856747,0.1375627,4.074341,-0.3902371, 0.136797
34.10843,17.80406,4.090073,-0.1856747,0.1375627,4.074341,-0.3902371, 0.136797
34.11468,17.79065,4.087601,-0.1832741,0.1375627,4.079269,-0.3901021, 0.136797
34.12202,17.78379,4.094009,-0.1832741,0.1367939,4.059647,-0.3891311, 0.1364737
34.13234,17.73946,4.094528,-0.1832741,0.1367939,4.062042,-0.3890509, 0.1357375
34.14357,17.72494,4.092834,-0.1828494,0.1367939,4.084549,-0.3890509, 0.1357375
34.1549,17.66746,4.09407,-0.1828494,0.1364595,4.084518,-0.3887164, 0.1357375
34.16563,17.61441,4.093872,-0.1826285,0.1360762,4.045029,-0.3884003, 0.135538
34.17729,17.58041,4.095871,-0.1828494,0.1360762,4.058502,-0.3884003, 0.135538
34.18854,17.55523,4.097931,-0.1830914,0.135474,4.088791,-0.3883129, 0.1356447
34.19992,17.51979,4.081345,-0.1832741,0.135474,4.065933,-0.3876004, 0.1345453
34.21118,17.45781,4.097763,-0.1830914,0.135474,4.065964,-0.3876004, 0.1345453
34.22266,17.39846,4.099609,-0.1830824,0.1364595,4.061279,-0.3875801, 0.1345194
34.23384,17.33274,4.11174,-0.1826285,0.1368951,4.067429,-0.3875801, 0.1345194
34.24558,17.30127,4.044235,-0.180249,0.139023,4.067368,-0.3868982, 0.1343012
34.26642,17.25977,4.044235,-0.180249,0.139023,4.067368,-0.3868982, 0.1343012
34.27301,17.22677,4.042023,-0.1798036,0.1397927,4.047729,-0.3864863, 0.1343012
34.27826,17.16426,4.04039,-0.1798036,0.1403053,4.048157,-0.386415, 0.1343012
34.28865,17.09626,4.062347,-0.1798036,0.1405675,4.046799,-0.3861916, 0.1331888
34.29954,17.01151,4.043182,-0.1781881,0.1405675,4.042267,-0.3846824, 0.1331888
34.31086,16.97238,4.042297,-0.1770505,0.1405675,4.041061,-0.384464, 0.1331888
34.322,16.8946,4.041168,-0.1763313,0.1397927,4.043076,-0.3837476, 0.1333603
34.33328,16.79928,4.011414,-0.1763313,0.139023,4.078461,-0.3835816, 0.1333603
34.34423,16.75333,4.006363,-0.1763313,0.1373013,4.083679,-0.3835816, 0.1348649
34.35522,16.67565,4.054428,-0.176012,0.1370261,4.074844,-0.3821968, 0.1331888
34.36626,16.6412,4.052856,-0.176012,0.1370261,4.074234,-0.381722, 0.1323307
34.37734,16.57759,4.029648,-0.1748199,0.1368659,4.037796,-0.3806052, 0.1311501
34.38856,16.54994,4.015991,-0.1738395,0.1360397,4.028397,-0.380163, 0.130743
34.40002,16.47439,4.015198,-0.1710082,0.1341713,4.045547,-0.3799012, 0.130743
34.42068,16.40399,4.021408,-0.1709641,0.1338561,4.045441,-0.3776557, 0.1311501
34.42705,16.36416,4.021408,-0.1709641,0.1338561,4.045441,-0.3776557, 0.1311501
34.43283,16.28531,4.034378,-0.170697,0.1345384,4.046738,-0.3759553, 0.1311501
34.44393,16.21578,4.033936,-0.1706096,0.1341713,4.018768,-0.3752017, 0.130743
34.45537,16.15724,4.049072,-0.1693344,0.1341713,4.013107,-0.3747715, 0.130743
34.46629,16.08784,4.059952,-0.1693344,0.1345384,4.01445,-0.3741888, 0.130743
34.47787,16.03204,4.049484,-0.1689159,0.1345384,4.023758,-0.3737122, 0.1304131
34.48855,15.95517,4.047485,-0.1689159,0.1344812,4.034393,-0.3735595, 0.130743
34.49948,15.87496,4.053421,-0.1693344,0.1343812,4.054764,-0.3725857, 0.1317818
34.51086,15.81439,4.051178,-0.1693344,0.1343812,4.055054,-0.3719614, 0.1317818
34.52219,15.7257,4.038528,-0.1689159,0.1338561,4.055359,-0.37062, 0.1317818
34.53297,15.62664,4.032425,-0.1679553,0.1337108,4.060226,-0.3703775, 0.1317818
34.54423,15.45632,4.030502,-0.1679132,0.1337108,4.062714,-0.3700827, 0.1317818
34.55557,15.34365,4.013321,-0.1659982,0.1291062,4.066589,-0.3693057, 0.1323879
34.57578,15.20421,4.013321,-0.1659982,0.1291062,4.066589,-0.3693057, 0.1323879
34.58144,15.08012,4.0159,-0.1638113,0.1291062,4.06694,-0.3689876, 0.1325692
34.58839,14.97945,3.999207,-0.1630273,0.1280002,4.077423,-0.3678044, 0.1326721
34.59949,14.89427,3.998734,-0.1625769,0.127713,4.077225,-0.3672218, 0.1328599
34.61081,14.81232,3.992218,-0.1617006,0.1264921,4.081329,-0.3661438, 0.1328599
34.62201,14.73375,3.992203,-0.1613643,0.1247305,4.075836,-0.366099, 0.1326721
34.63301,14.65407,3.987106,-0.1604883,0.12424,4.076141,-0.3628438, 0.1328599
34.64458,14.55198,3.986877,-0.1585872,0.12424,4.080704,-0.3621565, 0.1329858
34.65575,14.45631,3.987061,-0.1570667,0.1239006,4.096741,-0.3599665, 0.1329858
34.6667,14.3854,3.992783,-0.156664,0.1241377,4.109482,-0.359722, 0.1330882
34.67796,14.29813,3.99437,-0.156664,0.1241377,4.120422,-0.3588951, 0.1330882
34.6888,14.19238,3.999893,-0.1556219,0.1240541,4.119095,-0.3584305, 0.1330882
34.69992,14.12205,3.999496,-0.1549854,0.1238671,4.118332,-0.3567815, 0.1329858
34.71148,14.03582,3.98671,-0.1527969,0.1232202,4.113815,-0.3530582, 0.1321413
34.73383,13.97747,3.98671,-0.1527969,0.1232202,4.113815,-0.3530582, 0.1321413
34.73999,13.90252,3.986557,-0.1526095,0.1222739,4.116425,-0.3521309, 0.1321413
34.74447,13.88069,3.991791,-0.1522523,0.1222739,4.112686,-0.3519986, 0.1326512
34.75407,13.84405,4.050415,-0.1497028,0.1222739,4.120819,-0.3507279, 0.1321413
34.76504,13.84517,4.031891,-0.1496779,0.1222739,4.131943,-0.3503844, 0.1321413
34.77665,13.83455,4.03566,-0.1494243,0.1227303,4.160782,-0.349744, 0.1326512
34.7877,13.81748,4.035355,-0.1491577,0.1222739,4.159119,-0.3493713, 0.1326512
34.79838,13.81958,4.03627,-0.1485238,0.1222739,4.121063,-0.3477962, 0.1326512
34.80954,13.72144,4.015167,-0.14621,0.1218388,4.110123,-0.3468074, 0.1326512
34.82119,13.67138,4.005264,-0.14621,0.1212764,4.110916,-0.3466991, 0.1326512
34.83197,13.64411,4.035263,-0.1461477,0.1216194,4.105682,-0.345849, 0.1326512
34.84296,13.60727,3.981201,-0.1458201,0.1218388,4.09816,-0.3456729, 0.1317269
34.85454,13.55733,3.982391,-0.145775,0.1227303,4.097809,-0.3454334, 0.1313574
34.86563,13.49606,3.977142,-0.1451443,0.1216194,4.079468,-0.3447333, 0.1287251
34.88753,13.43794,3.97728,-0.1451443,0.1216194,4.08046,-0.3447333, 0.1300014
34.89351,13.40324,3.97728,-0.1451443,0.1216194,4.08046,-0.3447333, 0.1300014
34.89847,13.32243,3.97168,-0.1446036,0.1216194,4.072449,-0.3444544, 0.1284837
34.90973,13.26813,3.979111,-0.1435487,0.1216194,4.075943,-0.3434988, 0.1284837
34.92079,13.20368,3.971527,-0.1431218,0.1203836,4.076569,-0.3432961, 0.1284837
34.93194,13.14598,3.975143,-0.1420349,0.1216194,4.049591,-0.3413383, 0.127789
34.94304,13.08995,3.97081,-0.1410129,0.1216194,4.019608,-0.3409588, 0.1272732
34.95443,13.01603,3.969391,-0.1408961,0.1203836,4.026138,-0.3406381, 0.1272732
34.96505,12.89583,3.972839,-0.1408741,0.1178349,4.027267,-0.3405666, 0.1272732
34.97697,12.84401,3.971664,-0.1401806,0.1173428,4.027954,-0.3403242, 0.127789
34.98742,12.75829,3.961349,-0.1388052,0.1171412,4.021255,-0.3380334, 0.1263913
34.99826,12.69659,3.953796,-0.1373201,0.1156317,4.026947,-0.3375078, 0.1269791
35.00963,12.60567,3.953186,-0.1371983,0.1150862,4.012482,-0.3374393, 0.1263913
35.02117,12.53391,3.971558,-0.1352872,0.1145469,4.01088,-0.3351979, 0.1263913
35.04128,12.44042,3.971558,-0.1352872,0.1145469,4.01088,-0.3351979, 0.1263913
35.04665,12.33731,3.971634,-0.134501,0.1145469,4.010422,-0.3342135, 0.1257592
35.05405,12.25919,3.980759,-0.1336539,0.1145469,4.023544,-0.3342135, 0.1263913
35.0653,12.17498,3.98439,-0.1320586,0.113388,4.003418,-0.3340465, 0.1257592
35.07644,12.07043,3.979691,-0.1317875,0.113388,4.001938,-0.3326827, 0.1263913
35.08727,11.99057,3.988708,-0.1297248,0.113388,4.025604,-0.3319652, 0.1269791
35.09828,11.90169,3.996399,-0.1290085,0.1125406,4.001419,-0.3296821, 0.1263913
35.11005,11.84725,4.018478,-0.1288503,0.113388,3.991043,-0.3287939, 0.1257592
35.12147,11.78727,4.026382,-0.1281527,0.1125406,3.981812,-0.3283408, 0.1250073
35.13256,11.73353,4.032623,-0.1274804,0.1119167,3.990875,-0.3252981, 0.1257592
35.14355,11.68831,4.032333,-0.1272801,0.1114376,3.991501,-0.3250852, 0.1257592
35.15471,11.65521,4.043289,-0.1262779,0.1104167,3.983017,-0.3243657, 0.1257592
35.16615,11.64172,4.045288,-0.1260166,0.1104167,3.988495,-0.324019, 0.1266533
35.17741,11.59111,4.065155,-0.1247016,0.1104167,4.008942,-0.3203544, 0.1266533
35.1988,11.55727,4.065155,-0.1247016,0.1104167,4.008942,-0.3203544, 0.1266533
35.20486,11.51193,4.065674,-0.1247016,0.1092674,4.015091,-0.319226, 0.1266533
35.21001,11.51608,4.065689,-0.122969,0.1092048,4.011551,-0.3191763, 0.1235539
35.22148,11.48494,4.067459,-0.1218861,0.1086909,4.016891,-0.3174354, 0.1235539
35.23258,11.43906,4.062927,-0.1210014,0.10793,4.020691,-0.3168705, 0.1235611
35.24353,11.43431,4.073975,-0.1192206,0.10793,4.057663,-0.3163111, 0.1266533
35.25479,11.44071,4.055191,-0.1173965,0.1072511,4.018082,-0.3163111, 0.1233271
35.2658,11.4338,4.050964,-0.1173965,0.1072511,4.021347,-0.3160359, 0.1235611
35.27728,11.42584,4.058304,-0.1173965,0.1072511,4.054611,-0.3150026, 0.1235611
35.28913,11.42961,4.038254,-0.1166696,0.1069516,4.051712,-0.3149412, 0.1235611
35.29923,11.42894,4.039032,-0.1154172,0.1069516,4.050079,-0.3146707, 0.1246079
35.31026,11.41623,4.044785,-0.1151472,0.1069516,4.026657,-0.314569, 0.1235611
35.32167,11.38054,4.04567,-0.1136259,0.1069516,4.025711,-0.3136417, 0.1246079
35.33316,11.34514,4.043304,-0.1129006,0.1061006,4.036346,-0.3135515, 0.12669
35.35313,11.25916,4.057693,-0.1126246,0.1068251,4.050598,-0.3128601, 0.1271409
35.35863,11.20504,4.057693,-0.1126246,0.1068251,4.050598,-0.3128601, 0.1271409
35.36563,11.12244,4.042068,-0.1114115,0.1068251,4.03363,-0.3127599, 0.12669
35.37711,11.03941,4.057358,-0.1114115,0.1069955,4.044861,-0.3127599, 0.12669
35.38815,10.96797,4.063751,-0.1117937,0.1071181,4.044403,-0.312751, 0.12669
35.39932,10.89136,4.06282,-0.1114115,0.1071181,4.031815,-0.312751, 0.1261657
35.41025,10.83677,4.066727,-0.1114115,0.1080087,4.031418,-0.3122827, 0.1259934
35.42159,10.75145,4.092682,-0.1114115,0.1080087,4.032104,-0.3117569, 0.1259934
35.4326,10.66532,4.10675,-0.1113859,0.1089804,4.032166,-0.3115245, 0.1259934
35.44374,10.55906,4.104919,-0.1113859,0.1089804,4.031723,-0.3110511, 0.1234279
35.45486,10.45759,4.09198,-0.1113859,0.1080087,4.030731,-0.3100355, 0.1217782
35.46611,10.37023,4.085785,-0.1099923,0.1080087,4.029327,-0.3095232, 0.1216681
35.47718,10.26053,4.104843,-0.1093979,0.1080087,4.017136,-0.3089874, 0.1203757
35.48874,10.20785,4.104294,-0.1071169,0.1064243,4.004807,-0.3059253, 0.119539
35.50953,10.15569,4.104294,-0.1071169,0.1064243,4.004807,-0.3059253, 0.119539
35.5154,10.11892,4.104584,-0.1071169,0.1064243,4.027649,-0.3056512, 0.1177135
35.52201,10.08797,4.086319,-0.1053525,0.10612,4.028717,-0.3054041, 0.1170183
35.53255,10.07118,4.075623,-0.1053259,0.1059818,4.029114,-0.3048494, 0.1170183
35.54399,10.06327,4.061584,-0.1047589,0.1055263,4.049942,-0.3044145, 0.1177135
35.55484,10.04711,4.001953,-0.1022814,0.1033044,4.076096,-0.3039839, 0.1170183
35.56596,10.00949,4.052109,-0.1017442,0.1045,4.111267,-0.3035998, 0.1177135
35.57748,9.999176,4.055023,-0.1014992,0.1045,4.118256,-0.3033382, 0.1177135
35.58846,9.977041,4.036301,-0.1007495,0.1045,4.118851,-0.3029489, 0.118795
35.59958,9.94829,4.035843,-0.09938502,0.1045,4.1185,-0.3009161, 0.118795
35.6111,9.912384,4.036148,-0.09937507,0.1045,4.118896,-0.3000436, 0.118795
35.62176,9.880829,4.020447,-0.09871018,0.1029221,4.122406,-0.2993897, 0.1186097
35.63309,9.811356,4.052979,-0.09607005,0.1032101,4.120804,-0.2985387, 0.118795
35.64437,9.765797,4.072678,-0.09364867,0.1040169,4.119003,-0.297793, 0.1195996
35.66519,9.690961,4.072388,-0.09271789,0.1036575,4.119141,-0.2975581, 0.1194928
35.67101,9.570587,4.103302,-0.09176481,0.1040169,4.113922,-0.2972906, 0.118795
35.67722,9.468696,4.103622,-0.09176481,0.1040169,4.114075,-0.2972906, 0.1189031
35.68852,9.339563,4.108139,-0.09176183,0.1053745,4.110306,-0.2966762, 0.1187155
35.69952,9.191504,4.107285,-0.09112394,0.1053745,4.10817,-0.2965189, 0.1187155
35.71065,9.079303,4.142029,-0.09092486,0.106017,4.102737,-0.2965189, 0.1186097
35.72182,8.980788,4.137756,-0.09065247,0.1064026,4.100342,-0.2961246, 0.1186097
35.73296,8.859556,4.136505,-0.09061813,0.1064026,4.091599,-0.2954267, 0.1186097
35.74396,8.764204,4.134781,-0.08896863,0.1064026,4.088821,-0.2950044, 0.1178185
35.75502,8.659144,4.132889,-0.08892089,0.1073579,4.089355,-0.2949605, 0.1182379
35.76605,8.53158,4.014755,-0.09513444,0.106687,4.147263,-0.3019603, 0.1275879
35.77747,8.424883,4.257645,-0.09530336,0.1254902,4.014435,-0.300463, 0.1273634
35.78844,8.306098,4.10582,-0.0907532,0.1124752,4.102219,-0.301895, 0.1271269
35.80005,8.213881,4.099976,-0.0907532,0.1128986,4.018295,-0.2993194, 0.1250066
35.82,8.145,4.121521,-0.08949149,0.1149235,3.993698,-0.2967029, 0.1276944
35.82598,8.099098,4.143097,-0.08822984,0.1169485,3.996628,-0.2972701, 0.1278421
35.83281,8.06321,4.129852,-0.08817977,0.117123,3.999329,-0.2978373, 0.1276944
35.8437,8.032256,4.145828,-0.08812976,0.1170802,3.992188,-0.2972701, 0.1278421
35.85507,7.990089,4.145615,-0.08708537,0.1170802,4.001083,-0.2965439, 0.1286004
35.86601,7.945881,4.13063,-0.08647162,0.1170144,4.009079,-0.2963849, 0.1292109
35.87743,7.897223,4.144592,-0.08585793,0.1170802,3.997757,-0.2961767, 0.1286004
35.88848,7.873533,4.153488,-0.08585024,0.1172975,3.992096,-0.2943465, 0.1286004
35.89993,7.848741,4.159302,-0.08583242,0.1180385,3.986572,-0.2927243, 0.1279898
35.91078,7.829377,4.153687,-0.08581465,0.1187794,3.993805,-0.2908169, 0.1285585
35.92202,7.820054,4.17868,-0.08336258,0.1240855,3.994659,-0.2900126, 0.1291691
35.93311,7.809883,4.225098,-0.08310294,0.1246759,3.994949,-0.2889094, 0.1292109
35.94417,7.776696,4.220932,-0.08109498,0.1253333,3.99881,-0.2887666, 0.1300333
35.9558,7.765753,4.217026,-0.08032304,0.1253333,3.990646,-0.2881557, 0.1304257
35.97529,7.722676,4.22345,-0.07962555,0.1277558,3.996002,-0.2874573, 0.1304666
35.98911,7.686257,4.22345,-0.07962555,0.1277558,3.996002,-0.2874573, 0.1304666
35.99787,7.678865,4.221848,-0.07888168,0.1282979,3.995346,-0.2853757, 0.1304666
36.00926,7.637534,4.173325,-0.07888168,0.1282979,4.0065,-0.2852793, 0.1318968
36.02051,7.642791,4.161514,-0.07888168,0.1253333,4.006088,-0.2848306, 0.13209
36.03128,7.624836,4.152557,-0.0790869,0.1253333,4.00795,-0.2824945, 0.1321937
36.04277,7.605117,4.152664,-0.07888168,0.1253333,4.008316,-0.2823576, 0.13209
36.05363,7.554707,4.150726,-0.07793254,0.1243041,4.008514,-0.2822211, 0.1321937
