Time, Background Direction, Background Speed, SVH: From30, SVH: Current, Pupil Size
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472,0
0,Clockwise,10,30,-4.24472
